preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco;bairro_tratada;bairro_mais_barato
950000.0;105.0;3;2.0;0;Savassi;Rua dos Inconfidentes;Savassi;0
1100000.0;88.0;2;2.0;3;Cruzeiro;Rua Minas Novas;Cruzeiro;0
700000.0;100.0;3;1.0;3;Barreiro;Rua Rodolfo Jacob;Barreiro;0
1215000.0;118.0;4;1.0;2;Cidade Nova;Rua Deputado Bernardino de Sena Figueiredo;Cidade Nova;0
1580000.0;136.0;4;4.0;4;Santa Rosa;Rua Irmã Eufêmia;Santa Rosa;0
680000.0;110.0;4;3.0;1;Cidade Jardim;Rua Tavares Bastos;Cidade Jardim;0
2400000.0;140.0;3;4.0;3;Serra;Rua Oriente;Serra;0
900000.0;76.0;2;2.0;2;Santo Antônio;Rua Antônio Dias;Santo Antônio;0
960000.0;130.0;4;4.0;2;Buritis;Rua Cônsul Walter;Buritis;0
490000.0;56.0;2;2.0;1;Dom Cabral;Avenida Edgar da Mata Machado;Outros;0
1300000.0;94.0;4;2.0;2;Santo Antônio;Rua Cristina;Santo Antônio;0
1590000.0;90.0;3;2.0;3;Santo Antônio;Rua São Domingos do Prata;Santo Antônio;0
1869340.0;161.0;4;5.0;4;Castelo;Rua Castelo de Amieira;Castelo;0
859997.0;72.0;3;3.0;0;Buritis;Rua Professora Bartira Mourão;Buritis;0
995000.0;80.0;3;3.0;2;Santo Antônio;Rua Guilherme de Almeida;Santo Antônio;0
1431397.0;88.0;3;2.0;2;Lourdes;Rua Curitiba;Lourdes;0
900000.0;76.0;1;2.0;2;Belvedere;Rodovia Stael Mary Bicalho Motta Magalhães;Belvedere;0
619303.0;35.0;2;2.0;2;Sagrada Família;Rua Genoveva de Souza;Sagrada Família;0
1400000.0;72.0;2;2.0;2;Lourdes;Rua Antônio Aleixo;Lourdes;0
1599000.0;227.0;2;2.0;2;Santo Antônio;Rua São Romão;Santo Antônio;0
875000.0;159.0;2;3.0;2;Buritis;Rua Francisco Fernandes dos Santos;Buritis;0
680000.0;75.0;3;2.0;1;Buritis;Rua Ernani Agricola;Buritis;0
780000.0;120.0;3;2.0;1;Vila Paris;Avenida Artur Bernardes;Vila Paris;0
1080000.0;102.0;4;2.0;2;Castelo;Rua Castelo de Abrantes;Castelo;0
1363263.0;114.0;3;4.0;2;Serra;Rua Barão de Lucena;Serra;0
992911.0;62.0;2;1.0;2;Santo Agostinho;Rua Juiz de Fora;Santo Agostinho;0
1490000.0;142.0;4;5.0;0;Buritis;Rua Delano Brochado Adjuto;Buritis;0
485000.0;29.0;1;1.0;0;Buritis;Rua Geraldo Lúcio Vasconcelos;Buritis;0
2312000.0;140.0;4;4.0;4;Serra;Rua Níquel;Serra;0
950000.0;78.0;2;2.0;2;Santo Antônio;Rua Cristina;Santo Antônio;0
848000.0;100.0;2;1.0;3;São Lucas;Rua Nísio Batista de Oliveira;São Lucas;0
539850.0;78.0;3;2.0;2;Alto Caiçaras;Rua Pintagol;Alto Caiçaras;0
1200000.0;140.0;4;4.0;4;Jaraguá;Rua Garumã;Jaraguá;0
1380000.0;135.0;4;3.0;2;Castelo;Rua Castelo de Lisboa;Castelo;0
600000.0;114.0;3;2.0;1;Graça;Rua Coromandel;Graça;0
640000.0;118.0;3;2.0;1;Alto Barroca;Rua Canaã;Alto Barroca;0
1400000.0;83.0;2;3.0;2;Boa Viagem;Rua Sergipe;Boa Viagem;0
450000.0;60.0;2;1.0;0;Floresta;Rua Salinas;Floresta;0
1300000.0;120.0;4;4.0;3;Santa Rosa;Rua Desembargador Viotti de Magalhães;Santa Rosa;0
890000.0;100.0;3;3.0;2;Castelo;Rua Castelo de Alcobaça;Castelo;0
530000.0;92.0;3;2.0;1;Serra;Rua Trifana;Serra;0
1495000.0;126.0;4;2.0;3;Serra;Rua Joanésia;Serra;0
1350000.0;88.0;3;3.0;2;Gutierrez;Rua Martim Francisco;Gutierrez;0
550000.0;78.0;3;2.0;0;Santo Antônio;Rua Rafael Magalhães;Santo Antônio;0
620000.0;82.0;3;2.0;2;Indaiá;Rua Borges;Indaiá;0
890000.0;130.0;4;2.0;3;Grajaú;Rua Camapuan;Grajaú;0
1048450.0;70.0;2;2.0;1;Nova Granada;Avenida Silva Lobo;Nova Granada;0
1150000.0;90.0;3;2.0;2;Funcionários;Rua Pernambuco;Funcionários;0
650000.0;85.0;3;2.0;1;Calafate;Rua Turquesa;Calafate;0
630000.0;95.0;3;2.0;1;Santo Antônio;Rua Conselheiro Quintiliano Silva;Santo Antônio;0
2830000.0;130.0;4;2.0;4;Lourdes;Avenida do Contorno;Lourdes;0
895000.0;64.0;2;3.0;2;Santa Efigênia;Rua Juiz Costa Val;Santa Efigênia;0
2780000.0;173.0;3;3.0;4;São Pedro;Rua Cristina;São Pedro;0
990000.0;140.0;3;4.0;2;Buritis;Rua José Hemetério Andrade;Buritis;0
793000.0;79.0;3;2.0;2;Floresta;Rua Mucuri;Floresta;0
1250479.0;95.0;2;2.0;2;Lourdes;Rua dos Timbiras;Lourdes;0
980000.0;204.0;4;1.0;2;Grajaú;Rua General Andrade Neves;Grajaú;0
1000000.0;140.0;2;1.0;2;Santa Efigênia;Avenida Pasteur;Santa Efigênia;0
1369000.0;80.0;3;2.0;2;Anchieta;Rua Joaquim Linhares;Anchieta;0
1150000.0;57.0;2;2.0;2;Savassi;Rua Professor Moraes;Savassi;0
439000.0;97.0;2;1.0;2;Rio Branco;Rua Diva;Rio Branco;0
800000.0;133.0;3;2.0;2;Sagrada Família;Rua Barão de Cocais;Sagrada Família;0
620000.0;110.0;3;2.0;1;Gutierrez;Rua Américo Macedo;Gutierrez;0
1786071.0;106.0;3;4.0;2;Luxemburgo;Rua Guaicuí;Luxemburgo;0
2900000.0;139.0;4;4.0;3;Sion;Rua Patagônia;Sion;0
1697360.0;86.0;3;3.0;2;Santo Agostinho;Rua Araguari;Santo Agostinho;0
811070.0;61.0;2;3.0;2;Anchieta;Rua Odilon Braga;Anchieta;0
1397000.0;120.0;4;3.0;4;Castelo;Avenida Miguel Perrela;Castelo;0
620000.0;135.0;3;3.0;1;Santo Antônio;Rua Teixeira de Freitas;Santo Antônio;0
1000000.0;79.0;1;1.0;3;Belvedere;Rodovia Stael Mary Bicalho Motta Magalhães;Belvedere;0
565000.0;121.0;3;2.0;1;Santa Efigênia;Avenida Mem de Sá;Santa Efigênia;0
4200000.0;420.0;4;4.0;3;Lourdes;Rua Alvarenga Peixoto;Lourdes;0
650000.0;100.0;2;2.0;1;Santo Antônio;Rua Santo Antônio do Monte;Santo Antônio;0
579000.0;100.0;2;2.0;1;Santa Mônica;Rua Dorival Machado;Santa Mônica;0
975000.0;135.0;4;2.0;1;Santo Agostinho;Rua Araguari;Santo Agostinho;0
980000.0;95.0;3;2.0;2;Buritis;Avenida Deputado Cristóvam Chiaradia;Buritis;0
830000.0;130.0;2;2.0;3;Buritis;Rua Josephino Aleixo;Buritis;0
554000.0;56.0;2;2.0;1;Palmares;Rua Joaquim Ribeiro Costa;Palmares;0
596776.0;46.0;1;1.0;1;Barro Preto;Rua dos Timbiras;Barro Preto;0
2500000.0;226.0;4;4.0;4;Belvedere;Rua Juvenal Melo Senra;Belvedere;0
860000.0;90.0;3;2.0;2;Cidade Nova;Rua Doutor Benjamim Moss;Cidade Nova;0
1530000.0;164.0;4;3.0;3;Castelo;Rua Castelo de Alcobaça;Castelo;0
1600000.0;97.0;3;2.0;2;Comiteco;Rua Engenheiro Caetano Lopes;Outros;0
695000.0;100.0;3;3.0;2;São Pedro;Rua Equador;São Pedro;0
335000.0;48.0;2;1.0;1;Araguaia;Rua Nascimento;Araguaia;0
1550000.0;85.0;3;3.0;2;Santo Agostinho;Rua Alvarenga Peixoto;Santo Agostinho;0
660000.0;92.0;3;2.0;2;Fernão Dias;Rua Queluzita;Fernão Dias;0
595000.0;80.0;3;2.0;2;Castelo;Rua Cantor Luiz Gonzaga;Castelo;0
1260000.0;84.0;2;3.0;2;Santa Lúcia;Rua Argus;Santa Lúcia;0
1515000.0;220.0;4;4.0;4;Gutierrez;Rua Américo Luz;Gutierrez;0
720000.0;50.0;1;2.0;2;Carmo;Rua Orenoco;Carmo;0
450000.0;35.0;1;2.0;1;Estoril;Rua Senador Lima Guimarães;Estoril;0
1061000.0;137.0;3;2.0;2;Serrano;Rua Sylvio Andrade;Serrano;0
530000.0;86.0;3;2.0;1;Esplanada;Rua Belém;Esplanada;0
1940000.0;136.0;4;3.0;3;Cruzeiro;Rua Alfenas;Cruzeiro;0
980000.0;106.0;3;2.0;2;Santa Inês;Rua Natércia;Santa Inês;0
1450000.0;150.0;2;3.0;1;Lourdes;Rua Felipe dos Santos;Lourdes;0
730000.0;90.0;3;2.0;1;Santa Efigênia;Rua Tenente Garro;Santa Efigênia;0
980000.0;126.0;4;2.0;2;São Pedro;Rua Equador;São Pedro;0
795000.0;115.0;3;2.0;2;Buritis;Rua José Hemetério Andrade;Buritis;0
1050000.0;89.0;3;3.0;2;Prado;Rua Nepomuceno;Prado;0
2270000.0;137.0;4;5.0;3;Gutierrez;Rua Almirante Alexandrino;Gutierrez;0
409000.0;50.0;2;1.0;1;Nova Suíssa;Rua Tobias Barreto;Nova Suíssa;0
1100000.0;58.0;2;2.0;2;Savassi;Rua dos Inconfidentes;Savassi;0
850000.0;173.0;3;3.0;2;Padre Eustáquio;Rua Vila Rica;Padre Eustáquio;0
1650000.0;78.0;3;2.0;2;Lourdes;Rua Alvarenga Peixoto;Lourdes;0
650000.0;84.0;3;2.0;2;Castelo;Rua Desembargador José Satyro;Castelo;0
680000.0;39.0;1;1.0;1;Santa Efigênia;Avenida do Contorno;Santa Efigênia;0
2020000.0;91.0;3;3.0;2;Lourdes;Rua Gonçalves Dias;Lourdes;0
1780000.0;112.0;2;3.0;2;Santa Lúcia;Rua Argus;Santa Lúcia;0
800000.0;148.0;3;2.0;2;Dona Clara;Rua Doutor João Miranda;Dona Clara;0
4260000.0;251.0;4;3.0;4;Cruzeiro;Rua Alfenas;Cruzeiro;0
630000.0;120.0;4;2.0;1;Santo Antônio;Rua Deputado Álvaro Sales;Santo Antônio;0
1300000.0;200.0;4;3.0;3;Santo Antônio;Rua Coletor Celso Werneck;Santo Antônio;0
1400000.0;105.0;3;2.0;2;Lourdes;Avenida Olegário Maciel;Lourdes;0
756000.0;77.0;3;1.0;1;Ouro Preto;Rua Sena Madureira;Ouro Preto;0
1600000.0;73.0;2;2.0;2;Savassi;Rua Tomé de Souza;Savassi;0
1499000.0;155.0;4;4.0;2;Serra;Rua Joanésia;Serra;0
1770000.0;94.0;3;3.0;2;Cruzeiro;Rua Outono;Cruzeiro;0
1522289.0;89.0;2;3.0;2;Santo Agostinho;Rua Alvarenga Peixoto;Santo Agostinho;0
2306751.0;144.0;4;5.0;2;Coração de Jesus;Rua Guaicuí;Coração de Jesus;0
1980000.0;127.0;3;3.0;0;Gutierrez;Rua Almirante Alexandrino;Gutierrez;0
1200000.0;222.0;4;3.0;2;Sion;Rua La Plata;Sion;0
730000.0;118.0;3;2.0;3;Indaiá;Rua Borges;Indaiá;0
850000.0;56.0;2;3.0;2;Serra;Rua Professor Estevão Pinto;Serra;0
425000.0;93.0;3;1.0;0;Santo Agostinho;Rua Ouro Preto;Santo Agostinho;0
1452000.0;103.0;3;2.0;2;Cidade Jardim;Rua Teixeira Mendes;Cidade Jardim;0
1690000.0;170.0;4;5.0;3;Liberdade;Rua Intendente Câmara;Liberdade;0
1750000.0;90.0;3;3.0;2;Sion;Rua Washington;Sion;0
790000.0;158.0;4;3.0;1;Sion;Rua Grão Mogol;Sion;0
450000.0;90.0;3;2.0;1;Estoril;Rua Paulo Piedade Campos;Estoril;0
1200000.0;100.0;3;3.0;2;Gutierrez;Rua Oscar Trompowsky;Gutierrez;0
600000.0;90.0;3;1.0;1;Floresta;Rua Monte Alverne;Floresta;0
640000.0;96.0;4;3.0;3;Castelo;Rua Romualdo Lopes Cançado;Castelo;0
1650000.0;124.0;3;1.0;2;Funcionários;Avenida Carandaí;Funcionários;0
926684.0;46.0;1;1.0;1;Lourdes;Rua Alvarenga Peixoto;Lourdes;0
580000.0;132.0;4;2.0;0;Barro Preto;Avenida Augusto de Lima;Barro Preto;0
1595000.0;151.0;4;1.0;3;Liberdade;Rua Aureliano Lessa;Liberdade;0
780169.0;41.0;1;1.0;1;Lourdes;Rua Alvarenga Peixoto;Lourdes;0
1444085.0;84.0;3;3.0;2;Boa Viagem;Rua dos Aimorés;Boa Viagem;0
700000.0;132.0;3;3.0;1;Sion;Rua Santa Maria Itabira;Sion;0
1700000.0;260.0;4;4.0;4;Luxemburgo;Rua Doutor Helvécio Arantes;Luxemburgo;0
820000.0;118.0;3;3.0;1;Colégio Batista;Rua Ubá;Colégio Batista;0
1600000.0;125.0;2;3.0;2;Cruzeiro;Rua Bráz Cubas;Cruzeiro;0
945000.0;90.0;3;2.0;2;Cidade Nova;Rua Professor Costa Chiabi;Cidade Nova;0
1200000.0;113.0;4;3.0;3;Ipiranga;Rua Conde de Monte Cristo;Ipiranga;0
750000.0;77.0;3;2.0;2;Nova Floresta;Rua São Gonçalo;Nova Floresta;0
1700000.0;220.0;3;2.0;3;Prado;Rua Chapecó;Prado;0
750000.0;140.0;4;2.0;2;Santo Antônio;Rua Matipó;Santo Antônio;0
1881000.0;151.0;4;3.0;4;Ouro Preto;Rua José Moura Peçanha;Ouro Preto;0
1300000.0;150.0;4;2.0;2;Sion;Rua Nicarágua;Sion;0
3250000.0;172.0;4;4.0;4;Santo Antônio;Rua São Domingos do Prata;Santo Antônio;0
960000.0;90.0;3;1.0;2;Ouro Preto;Rua José Moura Peçanha;Ouro Preto;0
1208000.0;65.0;2;2.0;2;Lourdes;Rua Curitiba;Lourdes;0
1280000.0;160.0;4;3.0;3;Luxemburgo;Rua Guaicuí;Luxemburgo;0
1375066.0;65.0;2;2.0;2;São Pedro;Rua Cristina;São Pedro;0
1063250.0;57.0;1;1.0;1;Santo Agostinho;Rua dos Aimorés;Santo Agostinho;0
1179000.0;125.0;4;3.0;4;Prado;Rua Euclides da Cunha;Prado;0
1320000.0;67.0;2;2.0;2;Lourdes;Rua Espírito Santo;Lourdes;0
1248000.0;116.0;3;2.0;2;União;Rua Johnson;União;0
1595057.0;141.0;2;3.0;1;Gutierrez;Rua Cônego Rocha Franco;Gutierrez;0
760000.0;182.0;4;4.0;1;Centro;Avenida Augusto de Lima;Centro;0
1330000.0;282.0;4;3.0;2;Dona Clara;Rua Ministro Ivan Lins;Dona Clara;0
1380000.0;180.0;4;2.0;2;Cidade Nova;Praça Barakat Issa Barakat;Cidade Nova;0
710000.0;73.0;3;2.0;2;Sagrada Família;Rua São Lázaro;Sagrada Família;0
2500000.0;223.0;4;3.0;3;São Pedro;Rua Lavras;São Pedro;0
1690000.0;140.0;3;3.0;3;Vila Bandeirantes;Rua Flórida;Outros;0
2550450.0;145.0;4;4.0;2;Luxemburgo;Rua Guaicuí;Luxemburgo;0
620000.0;94.0;3;3.0;1;Nova Suíssa;Rua José Machado;Nova Suíssa;0
860000.0;103.0;3;2.0;2;Barreiro;Rua São Paulo da Cruz;Barreiro;0
470000.0;109.0;3;2.0;1;Sagrada Família;Avenida Cristiano Machado;Sagrada Família;0
1600000.0;170.0;4;3.0;3;Estoril;Rua Pintor Vicente Abreu;Estoril;0
1624915.0;100.0;3;3.0;2;Funcionários;Rua Bernardo Guimarães;Funcionários;0
820000.0;198.0;3;3.0;2;Dona Clara;Rua Adauto Feitosa;Dona Clara;0
830000.0;147.0;3;2.0;2;Renascença;Rua Descalvado;Renascença;0
780000.0;129.0;4;4.0;2;Ipiranga;Avenida Bernardo de Vasconcelos;Ipiranga;0
1260000.0;153.0;4;4.0;3;Buritis;Rua Tereza Mota Valadares;Buritis;0
550000.0;100.0;3;2.0;0;Cruzeiro;Rua Pium-I;Cruzeiro;0
920000.0;140.0;5;4.0;2;Cruzeiro;Rua Muzambinho;Cruzeiro;0
1250000.0;125.0;4;3.0;3;Santa Rosa;Rua Desembargador Viotti de Magalhães;Santa Rosa;0
1100000.0;160.0;4;3.0;2;Cruzeiro;Rua Américo Diamantino;Cruzeiro;0
750000.0;60.0;2;2.0;2;Itapoã;Rua Rosa Maria Savassi;Itapoã;0
1090000.0;60.0;2;2.0;2;Sagrada Família;Rua Oswaldo Ferraz;Sagrada Família;0
1450000.0;170.0;4;2.0;2;Sion;Rua da Groenlândia;Sion;0
860000.0;56.0;1;1.0;1;Funcionários;Rua Piauí;Funcionários;0
1518000.0;88.0;3;3.0;3;Santa Efigênia;Rua dos Otoni;Santa Efigênia;0
849000.0;150.0;4;2.0;2;Nova Floresta;Rua São Gonçalo;Nova Floresta;0
530000.0;108.0;3;2.0;1;Centro;Rua Goiás;Centro;0
3850000.0;280.0;3;4.0;3;Funcionários;Avenida Getúlio Vargas;Funcionários;0
1350000.0;144.0;4;3.0;4;Buritis;Rua Lauro Ferreira;Buritis;0
1100000.0;20.0;2;2.0;2;Carmo;Rua Paraguai;Carmo;0
652000.0;77.0;3;3.0;3;Ipiranga;Rua Seritinga;Ipiranga;0
740000.0;110.0;3;3.0;1;Santo Agostinho;Rua Martim de Carvalho;Santo Agostinho;0
1330000.0;77.0;3;3.0;2;São Pedro;Rua Viçosa;São Pedro;0
1988333.0;133.0;4;4.0;3;Sion;Rua Estados Unidos;Sion;0
535000.0;15.0;2;1.0;1;Dom Cabral;Avenida Edgar da Mata Machado;Outros;0
996990.0;66.0;3;2.0;2;Serra;Rua Pouso Alto;Serra;0
1200000.0;130.0;4;4.0;3;Santa Rosa;Rua Dom Rodrigo;Santa Rosa;0
400000.0;11.0;1;1.0;0;Funcionários;Rua Rio Grande do Norte;Funcionários;0
3850000.0;374.0;4;7.0;3;Savassi;Rua Santa Rita Durão;Savassi;0
1300000.0;116.0;3;3.0;2;Funcionários;Rua dos Inconfidentes;Funcionários;0
590000.0;64.0;2;2.0;2;Santa Cruz;Rua José Cleto;Santa Cruz;0
450000.0;80.0;2;1.0;1;Santa Terezinha;Rua Pequeri;Santa Terezinha;0
2507363.0;115.0;3;3.0;2;Funcionários;Rua Pernambuco;Funcionários;0
750000.0;196.0;4;3.0;1;Barroca;Rua Bernardino de Lima;Barroca;0
2300000.0;238.0;4;2.0;4;Belvedere;Rua Juvenal Melo Senra;Belvedere;0
850000.0;145.0;4;3.0;2;Carlos Prates;Rua Cambuquira;Carlos Prates;0
2185000.0;157.0;4;3.0;4;Santo Antônio;Rua Leopoldina;Santo Antônio;0
1150000.0;135.0;3;2.0;2;Prado;Rua Cássia;Prado;0
3390000.0;181.0;4;4.0;4;Barro Preto;Rua Paracatu;Barro Preto;0
850000.0;65.0;3;2.0;2;Itapoã;Rua Desembargador Lincoln Prates;Itapoã;0
1766737.0;93.0;3;4.0;2;Lourdes;Rua Espírito Santo;Lourdes;0
929379.0;63.0;2;2.0;0;Centro;Rua Curitiba;Centro;0
2031802.0;103.0;3;3.0;2;Santo Agostinho;Rua Ouro Preto;Santo Agostinho;0
800000.0;320.0;3;2.0;2;Ouro Preto;Rua Pedro Moreira de Abreu;Ouro Preto;0
756000.0;160.0;3;2.0;1;Serra;Rua Guaxupé;Serra;0
1034891.0;57.0;1;1.0;1;Santo Agostinho;Rua dos Aimorés;Santo Agostinho;0
1450589.0;75.0;2;2.0;2;Carmo;Rua Montes Claros;Carmo;0
1650000.0;290.0;4;4.0;2;Santo Antônio;Avenida Prudente de Morais;Santo Antônio;0
1350000.0;144.0;3;4.0;3;Liberdade;Rua Intendente Câmara;Liberdade;0
1593000.0;145.0;4;3.0;3;Serra;Rua Visconde de Caravelas;Serra;0
1450000.0;155.0;4;2.0;2;Anchieta;Rua Muzambinho;Anchieta;0
1116000.0;63.0;2;2.0;2;São Pedro;Rua Viçosa;São Pedro;0
720000.0;100.0;3;2.0;2;São Pedro;Rua Campo Belo;São Pedro;0
1590000.0;180.0;4;5.0;4;Buritis;Rua Engenheiro Alberto Pontes;Buritis;0
620000.0;82.0;3;3.0;2;Sagrada Família;Rua São Roque;Sagrada Família;0
1500000.0;121.0;3;2.0;2;Vila Paris;Rua Soares do Couto;Vila Paris;0
1230000.0;127.0;4;3.0;3;Caiçara-Adelaide;Rua Crisandália;Caiçara-Adelaide;0
1650000.0;108.0;3;2.0;2;Belvedere;Rua Engenheiro Walter Kurrle;Belvedere;0
760000.0;133.0;4;2.0;2;Serrano;Avenida Henfil;Serrano;0
2690000.0;160.0;4;4.0;3;Santo Antônio;Rua Paulo Afonso;Santo Antônio;0
950000.0;120.0;4;2.0;1;Lourdes;Rua Felipe dos Santos;Lourdes;0
1400000.0;100.0;3;2.0;3;Santa Efigênia;Rua Rio Grande do Norte;Santa Efigênia;0
3200000.0;150.0;3;1.0;4;Anchieta;Rua Penafiel;Anchieta;0
2550000.0;139.0;4;4.0;3;Sion;Rua Patagônia;Sion;0
650000.0;125.0;2;1.0;1;Serrano;Rua Jornalista Geraldo Resende;Serrano;0
1649000.0;126.0;4;4.0;2;Belvedere;Rua Juvenal Melo Senra;Belvedere;0
1581241.0;89.0;3;3.0;2;Funcionários;Rua Bernardo Guimarães;Funcionários;0
3250000.0;179.0;4;1.0;4;Santa Lúcia;Rua Barcelona;Santa Lúcia;0
2450000.0;280.0;4;4.0;3;Comiteco;Rua Engenheiro Caetano Lopes;Outros;0
690000.0;41.0;1;2.0;1;Barro Preto;Rua Juiz de Fora;Barro Preto;0
1200000.0;94.0;3;2.0;2;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0
709755.0;65.0;2;2.0;2;Gutierrez;Rua Benjamim Jacob;Gutierrez;0
1670000.0;123.0;4;2.0;2;Santa Efigênia;Rua dos Otoni;Santa Efigênia;0
650000.0;55.0;2;1.0;2;Betânia;Rua Úrsula Paulino;Outros;0
990000.0;110.0;3;2.0;2;Sion;Rua Santa Maria Itabira;Sion;0
1790000.0;90.0;1;2.0;2;Savassi;Rua Tomé de Souza;Savassi;0
1513000.0;118.0;4;2.0;3;Buritis;Rua Ernani Agricola;Buritis;0
1000000.0;52.0;2;2.0;2;Lourdes;Rua Antônio Aleixo;Lourdes;0
780000.0;68.0;2;2.0;2;Centro;Rua dos Guajajaras;Centro;0
992800.0;69.0;1;1.0;1;Centro;Rua Rio Grande do Sul;Centro;0
750000.0;100.0;3;2.0;2;Buritis;Rua Professora Bartira Mourão;Buritis;0
2330000.0;261.0;4;3.0;4;Buritis;Rua Professora Bartira Mourão;Buritis;0
1400000.0;128.0;4;3.0;2;Castelo;Rua Castelo de Lisboa;Castelo;0
840000.0;178.0;3;2.0;2;Santa Inês;Rua Itaobim;Santa Inês;0
540000.0;125.0;4;2.0;1;Serra;Rua Visconde de Caravelas;Serra;0
1138000.0;140.0;4;2.0;5;Buritis;Rua Stella Hanriot;Buritis;0
685200.0;118.0;2;1.0;1;Milionários;Rua dos Atleticanos;Outros;0
990000.0;154.0;3;2.0;2;Santa Inês;Rua Campanário;Santa Inês;0
1217264.0;86.0;3;2.0;2;Barroca;Rua Herculano de Freitas;Barroca;0
1500000.0;100.0;2;3.0;2;Lourdes;Rua Antônio Aleixo;Lourdes;0
679000.0;92.0;3;3.0;1;Silveira;Rua Carlos Turner;Silveira;0
1390000.0;77.0;2;2.0;2;Boa Viagem;Rua Alagoas;Boa Viagem;0
850000.0;102.0;3;2.0;2;Luxemburgo;Rua Flavita Bretas;Luxemburgo;0
500000.0;52.0;2;2.0;1;Caiçaras;Rua Psi;Caiçaras;0
2200000.0;175.0;4;3.0;2;Sion;Rua Califórnia;Sion;0
850000.0;200.0;6;3.0;0;Colégio Batista;Rua Ponte Nova;Colégio Batista;0
904521.0;46.0;1;2.0;1;Gutierrez;Rua André Cavalcanti;Gutierrez;0
1570000.0;97.0;3;3.0;3;Sion;Rua Panamá;Sion;0
1230000.0;210.0;3;1.0;2;Itapoã;Rua Gumercindo Couto e Silva;Itapoã;0
1100000.0;113.0;3;3.0;3;Buritis;Rua Ignácio Alves Martins;Buritis;0
1430000.0;110.0;3;2.0;2;Santo Agostinho;Avenida Olegário Maciel;Santo Agostinho;0
713790.0;66.0;2;1.0;1;Santa Efigênia;Rua Juiz Costa Val;Santa Efigênia;0
720000.0;47.0;1;2.0;2;Funcionários;Avenida Getúlio Vargas;Funcionários;0
700000.0;87.0;3;2.0;1;Ipiranga;Rua Vazante;Ipiranga;0
1400000.0;137.0;4;2.0;3;Sion;Rua Haiti;Sion;0
950000.0;68.0;2;2.0;3;Serra;Rua Níquel;Serra;0
790000.0;90.0;3;3.0;2;Castelo;Rua Castelo de Avis;Castelo;0
1542094.0;87.0;2;3.0;2;Anchieta;Rua Francisco Deslandes;Anchieta;0
605000.0;81.0;3;2.0;1;Padre Eustáquio;Rua Dona Noemi;Padre Eustáquio;0
1590000.0;83.0;3;2.0;3;Serra;Rua Américo Scotti;Serra;0
2550000.0;109.0;3;3.0;2;Lourdes;Rua Felipe dos Santos;Lourdes;0
750000.0;125.0;3;3.0;2;Santo Antônio;Rua Professor Aníbal Mattos;Santo Antônio;0
835000.0;67.0;3;1.0;0;Serra;Rua Visconde de Caravelas;Serra;0
1230000.0;175.0;4;3.0;3;Buritis;Rua Doutor Lucídio Avelar;Buritis;0
1394596.0;67.0;2;2.0;2;São Pedro;Rua Padre Odorico;São Pedro;0
4880000.0;262.0;4;3.0;4;Cruzeiro;Rua Pium-I;Cruzeiro;0
1050000.0;120.0;4;3.0;3;Alto Barroca;Rua Armindo Chaves;Alto Barroca;0
720000.0;181.0;3;3.0;2;Ipiranga;Rua Wilson Modesto Ribeiro;Ipiranga;0
1100000.0;122.0;4;2.0;4;Buritis;Rua Henrique Furtado Portugal;Buritis;0
1002371.0;56.0;1;1.0;1;Santo Agostinho;Rua dos Aimorés;Santo Agostinho;0
460000.0;85.0;3;2.0;0;Cruzeiro;Rua Cabo Verde;Cruzeiro;0
570000.0;160.0;3;2.0;1;Venda Nova;Rua Padre Pedro Pinto;Outros;0
580000.0;72.0;3;2.0;2;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0
1600000.0;200.0;3;2.0;3;Prado;Rua Chapecó;Prado;0
1004012.0;62.0;2;2.0;2;Serra;Rua Bambuí;Serra;0
1600000.0;113.0;4;2.0;2;Cidade Nova;Rua Professor Amedee Peret;Cidade Nova;0
1750000.0;194.0;4;3.0;3;Coração de Jesus;Rua Caramuru;Coração de Jesus;0
1600000.0;143.0;3;3.0;3;Buritis;Rua Tito Guimarães;Buritis;0
2175000.0;170.0;3;3.0;0;Savassi;Rua Gonçalves Dias;Savassi;0
419900.0;41.0;1;1.0;1;Santa Tereza;Rua Eurita;Santa Tereza;0
1400000.0;155.0;4;3.0;2;Serra;Rua Joanésia;Serra;0
1900000.0;96.0;3;4.0;2;Lourdes;Avenida Olegário Maciel;Lourdes;0
1388800.0;97.0;3;3.0;4;Grajaú;Rua Pilar;Grajaú;0
1200000.0;135.0;3;3.0;2;Sagrada Família;Rua Conselheiro Lafaiete;Sagrada Família;0
1100000.0;108.0;3;2.0;2;Serra;Rua Níquel;Serra;0
1199000.0;122.0;4;2.0;3;Pampulha;Rua dos Aeroviários;Pampulha;0
1490000.0;125.0;4;2.0;3;Serra;Rua Joanésia;Serra;0
1400000.0;145.0;3;3.0;3;Barro Preto;Rua dos Timbiras;Barro Preto;0
2073697.0;118.0;3;2.0;2;Santo Antônio;Rua Paulo Afonso;Santo Antônio;0
470000.0;40.0;1;1.0;1;Floresta;Rua São Manoel;Floresta;0
1413686.0;86.0;3;2.0;2;Lourdes;Avenida Olegário Maciel;Lourdes;0
440000.0;51.0;2;1.0;2;Santa Mônica;Rua do Carmelo;Santa Mônica;0
623000.0;27.0;1;1.0;1;Lourdes;Rua São Paulo;Lourdes;0
